ID,Label,pI,hydrophobicity_Cid,hydrophobicity_Jones,hydrophobicity_Ponnuswamy,hydrophobicity_Welling,hydrophobicity_Zimmerman,charge,mw,Aliphatic,Acidic,%Tiny,%Small,%Aliphatic,%Polar,%Acidic,Electronic_Properties,Electrophilicity,Hardness,H_bonding,Hydrophobicity_index,"Bulky_properties,",Compositional_characteristic_index,Local_flexibility,Electronic_properties,Penetration Depth,Propensity to in vitro Aggregation,Angle Subtended by the Hydrophobic Residues,Amphiphilicity Index,Propensity to PPII coil,Charge Density,Instabilidy Index,Aromaticity,Hydroph Ratio,AASI,ABHPRK,argos,bulkiness,cougar,Ez,flexibility,levitt_alpha,MSS,pepcats,PPCALI,refractivity,t_scale,z3,hydrophobicity_Janin,hydrophobicity_Wolfenden,Aromatic,Basic,%Aromatic,%Charged,Linear Moment,hmoment,hydrophobicity_Wilson
MPPs_85,MPPs,11.64555179,0.350952381,1.917619048,0.463809524,0.759047619,1.863809524,7.995624029,2530.35514,9,0,4.762,9.524,42.857,42.857,0,-1.533333333,0.347619048,0.483333333,0.26047619,-0.02952381,0.405619048,0.853142857,0.220095238,0.301238095,15,0,60,1.79,0.91,0.003155715,-15.6047619,0.047619048,0.428571429,2.00333333,1.38095238,0.46857143,0.79190476,2.486,20.01857143,0.54171429,1.16904762,18.94865238,1.85714286,-0.86558809,0.45944039,-0.3052381,-2.26142857,-0.480952381,-3.268571429,1,8,4.762,38.095,0.17,0.815751551,1.876190476
MPPs_86,MPPs,11.64555179,0.347142857,1.803333333,0.66952381,0.423809524,1.585714286,7.995624029,2418.14074,9,0,4.762,47.619,42.857,42.857,0,-1.552380952,0.298095238,0.155714286,0.298571429,-0.994095238,0.148857143,0.518666667,-0.071333333,0.750380952,30,0,60,1.79,1,0.003302166,-4.919047619,0.047619048,0.428571429,2.24333333,1.38095238,-0.35428571,0.79571429,2.75761905,16.4147619,0.57333333,1.02047619,19.45619524,1.85714286,2.61142372,0.4159081,-2.65571429,-2.37952381,-0.442857143,-3.379047619,1,8,4.762,38.095,0.17,0.820061471,1.60952381
MPPs_88,MPPs,11.13012984,-0.108333333,1.183888889,0.151666667,1.230555556,1.165,5.995363682,1718.07574,10,0,61.111,61.111,55.556,33.333,0,-0.452777778,0.375555556,0.722777778,0.521666667,-0.340444444,-0.460166667,0.923222222,-0.129666667,0.004722222,30,0,220,1.5,0.9,0.003482998,0.011111111,0.055555556,0.555555556,2.07,0.77777778,-0.02722222,0.51527778,2.41377778,15.21277778,0.45822222,1.19777778,14.95883333,1.77777778,0.53729967,0.26474123,-16.4,-0.60722222,-0.438888889,-2.302222222,1,6,5.556,33.333,0.26,0.704232977,-0.905555556
MPPs_89,MPPs,10.86599405,0.364761905,1.58047619,0.885714286,0.396666667,1.67,3.99595375,2182.76444,13,0,33.333,38.095,61.905,23.81,0,-0.815714286,-0.166190476,0.603809524,0.216666667,0.221190476,-0.002666667,1.082904762,-0.054333333,-0.046285714,12,2.12,140,0.94,0.85,0.001826145,-1.519047619,0.047619048,0.619047619,2.03,0.9047619,0.5847619,0.67180952,2.85261905,19.6052381,0.49214286,1.13571429,16.76014762,1.47619048,-1.19346043,0.33722974,-9.57857143,-2.57714286,-0.076190476,-1.01952381,1,4,4.762,19.048,0.27,0.583560433,1.980952381
MPPs_90,MPPs,12.85880148,0.221333333,1.801,0.351333333,0.251333333,1.762666667,12.99502403,3637.59824,7,0,13.333,30,23.333,50,0,-1.089666667,0.542666667,0.235,0.361666667,-0.429066667,0.251166667,0.406333333,0.1461,0.646933333,24,6.48,110,1.47,1.04,0.003569435,9.336666667,0.166666667,0.4,1.94166667,1.53333333,-0.09133333,0.72003333,2.25316667,18.87766667,0.58883333,1.03433333,19.36039667,2.06666667,1.46771752,0.45257465,-2.59833333,-1.25733333,-0.54,-5.066666667,5,13,16.667,43.333,0.28,0.903575039,1.173333333
MPPs_91,MPPs,11.99719682,0.226,1.743666667,0.454333333,0.147666667,1.705333333,8.997392529,3496.33564,9,1,20,36.667,30,43.333,3.333,-0.770666667,0.266333333,0.298333333,0.249666667,-0.3268,0.135666667,0.494633333,0.177433333,0.395433333,16,6.67,180,1.18,1.03,0.002570153,1.3,0.166666667,0.466666667,1.95666667,1.4,0.00933333,0.70333333,2.43346667,19.012,0.55413333,1.05433333,18.99602,1.9,1.84183973,0.41863782,-4.22433333,-1.388,-0.376666667,-3.978666667,5,10,16.667,36.667,0.26,0.905338272,1.43
MPPs_92,MPPs,10.32955291,-0.448571429,1.004285714,-0.262142857,0.433571429,1.137857143,2.002126221,1717.98354,2,3,21.429,28.571,14.286,85.714,21.429,-1.363571429,-0.581428571,0.172142857,0.190714286,-0.680642857,-0.019928571,0.434071429,0.102,0.3065,30,0,30,1.5,0.91,0.001157769,63.55,0,0.142857143,2.34285714,1.57142857,-0.29857143,0.67714286,2.33135714,18.96785714,0.6635,1.15428571,20.23795,2.21428571,1.22105028,0.41347284,3.68285714,0.14285714,-0.771428571,-7.74,0,5,0,57.143,0.36,0.316633567,-0.65
MPPs_94,MPPs,12.98471537,0.49,1.9,0.992857143,0.151428571,1.427142857,5.997380986,1866.33504,6,0,14.286,14.286,42.857,42.857,0,-1.642857143,1.03,0.111428571,0.342857143,-0.01,0.555571429,0.334571429,-0.097142857,0.845571429,15,0,150,2.21,0.96,0.00320847,124.1285714,0.142857143,0.428571429,1.95714286,1.42857143,0.20285714,0.75414286,2.14357143,18.34,0.55357143,1.1,19.7622,2.14285714,0.29230326,0.53515166,2.82714286,-1.44857143,-0.4,-6.981428571,2,6,14.286,42.857,0.21,0.923992011,1.814285714
MPPs_95,MPPs,13.10206064,-0.0255,1.0095,0.7205,0.372,1.174,4.997967743,2307.77414,9,0,35,35,45,50,0,-1.526,-0.1335,0.3915,0.264,-0.01925,0.00985,0.76435,0.11505,0.61945,15,0,140,0.74,0.91,0.002162279,38.39,0,0.45,2.0485,1.05,0.5115,0.673,2.35925,19.0745,0.58125,1.1015,18.023065,1.7,-1.82014481,0.38390548,-7.9625,-1.9755,-0.24,-5.5555,0,5,0,25,0.21,0.986137471,1.37
MPPs_101,MPPs,10.80271546,0.1575,1.533333333,0.518333333,-0.120416667,1.445416667,2.997250648,2578.09274,8,1,37.5,45.833,33.333,37.5,4.167,-0.34375,-0.175416667,0.337916667,0.172916667,0.092291667,-0.069583333,0.718708333,0.036708333,-0.109458333,15,83.28,90,0.9,0.96,0.001159007,33.32916667,0.125,0.416666667,2.03416667,1.125,0.28583333,0.63258333,2.85241667,20.62375,0.57991667,1.01208333,17.5078375,1.58333333,0.28830425,0.3540638,-8.6525,-1.82208333,-0.1,-2.1675,3,4,12.5,20.833,0.28,0.57895462,1.804166667
MPPs_103,MPPs,11.48981485,0.105,1.612,0.259,0.6115,1.657,8.995983423,2622.30364,5,1,5,5,25,60,5,-1.6865,0.545,0.1115,0.3765,-0.4375,0.4415,0.35335,-0.05715,0.7551,30,0,40,2.28,0.94,0.003425264,42.01,0.1,0.3,2.174,1.6,-0.04,0.7178,2.1309,18.132,0.6124,1.1635,19.736335,2.45,-0.81294042,0.50313896,5.0415,-0.4995,-0.805,-7.4375,2,10,10,55,0.41,0.649131383,0.59
MPPs_104,MPPs,12.5460704,0.327647059,1.821176471,0.526470588,0.189411765,1.189411765,4.997092575,2133.59084,5,0,29.412,35.294,29.412,35.294,0,-0.427647059,1.134117647,0.172352941,0.259411765,-0.048705882,0.278294118,0.19,0.096941176,0.222941176,15,0,90,2.16,1.05,0.002337866,43.08823529,0.235294118,0.411764706,1.90294118,1.29411765,0.21470588,0.68658824,2.22882353,18.04235294,0.42647059,1.11294118,19.30628235,2.11764706,1.73665297,0.4830362,-1.78176471,-0.56058824,-0.3,-4.9,4,5,23.529,29.412,0.29,0.685559058,1.629411765
MPPs_105,MPPs,12.5460704,0.348235294,1.891764706,0.542352941,0.332941176,1.268823529,4.997092575,2149.57484,5,0,29.412,35.294,29.412,35.294,0,-0.392941176,1.051764706,0.193529412,0.23,-0.027470588,0.340588235,0.242176471,0.097235294,0.237647059,14,0,90,2.16,1.05,0.002320486,76.78235294,0.294117647,0.411764706,1.84588235,1.35294118,0.15,0.69805882,2.20717647,18.10705882,0.42894118,1.08941176,19.40091765,2.11764706,2.0034454,0.4937691,-1.76352941,-0.56058824,-0.294117647,-4.857647059,5,5,29.412,29.412,0.27,0.707859831,1.923529412
MPPs_107,MPPs,12.82563473,0.241428571,1.664285714,0.514285714,0.644285714,1.705714286,6.99679423,1819.31634,4,0,7.143,14.286,28.571,57.143,0,-1.657142857,0.615,0.19,0.394285714,-0.354857143,0.4585,0.544,0.043285714,0.952071429,16,0,130,1.57,0.96,0.003840509,10.91428571,0.142857143,0.428571429,1.97428571,1.64285714,0.225,0.75442857,2.04828571,19.27642857,0.56542857,1.11214286,19.89667143,2.21428571,0.25192991,0.50476974,2.05571429,-1.445,-0.6,-6.827857143,2,7,14.286,50,0.23,1.077946654,1.6
MPPs_108,MPPs,12.9920703,0.01,1.231851852,0.444444444,0.541481481,1.247777778,8.178609101,2983.56544,10,0,33.333,44.444,37.037,48.148,0,-0.878888889,0.463703704,0.435555556,0.385185185,-0.375888889,-0.161407407,0.509185185,0.055925926,0.442703704,30,0,100,1.06,0.99,0.002705185,62,0.037037037,0.407407407,2.10444444,1.14814815,-0.02925926,0.60374074,2.42703704,17.60703704,0.57555556,1.06148148,17.3809037,1.88888889,-0.31214871,0.35867492,-9.11666667,-0.78481481,-0.322222222,-4.94037037,3,10,11.111,37.037,0.21,0.704284819,0.633333333
MPPs_109,MPPs,10.86599405,0.621,2.1,1.018,-0.3695,1.982,3.99595375,2403.03524,9,0,15,25,45,35,0,-0.8695,0.009,0.328,0.1165,0.3178,0.4381,0.5317,0.0921,0.2215,13,433.23,120,1.33,1.03,0.001658753,30.8855,0.15,0.5,1.9245,1.3,0.3335,0.80055,2.78335,20.868,0.54385,1.04,20.766185,1.85,0.120293,0.45249236,-0.6695,-2.4115,-0.13,-2.546,3,4,15,20,0.25,0.557959656,2.415
MPPs_110,MPPs,9.702001946,0.212352941,1.229411765,0.974705882,-0.478235294,1.334117647,1.088598356,1575.91474,8,0,47.059,52.941,47.059,17.647,0,-0.677058824,-0.384705882,0.169411765,0.207647059,0.223764706,-0.402058824,1.066941176,-0.303235294,-0.249705882,11,75.37,280,0.3,0.73,0.000654229,38.86470588,0,0.470588235,2.27294118,0.70588235,0.39058824,0.54482353,3.47005882,20.60235294,0.61770588,0.93941176,13.43924118,1,-1.51603535,0.25671844,-18.01117647,-3.55058824,0.235294118,0.412941176,1,2,5.882,11.765,0.48,0.497903344,2.394117647
MPPs_113,MPPs,12.40567768,0.0675,1.35625,0.44,1.39E-17,1.3275,11.05612982,3164.91894,3,1,12.5,16.667,12.5,70.833,4.167,-1.293333333,1.055,-0.162916667,0.497916667,-0.441375,0.136,-0.284625,-0.144125,1.041583333,30,0,20,1.65,1.02,0.003400739,93.27916667,0,0.291666667,2.19791667,1.54166667,-0.25708333,0.64733333,1.93808333,18.28708333,0.6335,1.10583333,20.57535,2.625,-1.03672375,0.53325104,5.2225,0.81458333,-0.65,-9.64625,2,14,8.333,62.5,0.26,0.609603166,0.058333333
MPPs_116,MPPs,11.75113407,0.098421053,1.388421053,0.649473684,-0.693157895,1.372105263,3.997539059,2013.41684,6,1,31.579,42.105,31.579,36.842,5.263,-0.861578947,-0.154736842,0.19,0.274736842,-0.063210526,-0.165210526,0.637736842,-0.376684211,0.093789474,20,0,140,0.84,0.81,0.001980729,-20.77894737,0.052631579,0.368421053,2.23736842,1.05263158,-0.07526316,0.54994737,2.95178947,20.16421053,0.72810526,0.94157895,15.24357368,1.42105263,-0.62869164,0.33406759,-8.82789474,-1.77894737,-0.194736842,-3.422105263,1,5,5.263,31.579,0.23,0.718228427,1.178947368
MPPs_123,MPPs,13.57995714,-0.05125,1.2596875,0.4278125,-0.0465625,0.9425,14.1794644,4350.04994,3,0,12.5,18.75,9.375,65.625,0,-1.52375,1.103125,-0.0196875,0.4021875,-0.47009375,0.3011875,-0.159375,-0.10121875,1.01603125,24,0,50,1.97,1.01,0.00323495,201.309375,0.125,0.125,2.1303125,1.53125,-0.3453125,0.61975,1.93328125,17.7425,0.71609375,0.97375,18.8220375,2.34375,-1.19075696,0.51907477,1.729375,0.5378125,-0.59375,-10.5171875,6,16,18.75,50,0.34,0.602166787,0.946875
MPPs_125,MPPs,6.403328152,0.241538462,1.316923077,1.003846154,-0.046923077,1.435384615,-0.001094303,1439.67454,6,1,38.462,53.846,46.154,30.769,7.692,-0.681538462,-0.586923077,0.042307692,0.023846154,-0.086230769,-0.014307692,0.763461538,-0.045538462,0.177,10,57.26,150,0.68,0.92,-0.00000834,2.7,0.153846154,0.538461538,2.12461538,1.07692308,0.35307692,0.69630769,2.93792308,19.35461538,0.48715385,1.03,18.46126923,1.61538462,0.76947022,0.36345385,-8.04384615,-2.56923077,0.053846154,-2.456923077,2,1,15.385,15.385,0.46,0.277274594,2.669230769
MPPs_126,MPPs,13.10476739,-0.01047619,1.20047619,0.528095238,0.091428571,1.246190476,6.0885818,2434.87934,6,0,28.571,38.095,28.571,52.381,0,-1.01047619,0.259047619,0.328571429,0.345238095,-0.273238095,-0.049619048,0.463809524,0.119619048,0.580666667,16,0,60,0.89,1.01,0.002476949,99.24285714,0.047619048,0.333333333,2.04,1.23809524,0.08333333,0.61247619,2.373,19.1247619,0.67061905,0.98857143,17.75303333,1.85714286,-1.13347144,0.38818537,-7.85666667,-0.96809524,-0.285714286,-6.048095238,2,7,9.524,33.333,0.33,0.831055039,1.4
MPPs_127,MPPs,13.10476739,-0.152857143,1.052380952,0.326666667,0.146190476,1.105714286,6.0885818,2451.82314,5,0,33.333,42.857,23.81,61.905,0,-0.858571429,0.241904762,0.427142857,0.373333333,-0.296904762,-0.103095238,0.329142857,0.141,0.562619048,26,0,50,0.89,1.05,0.002459825,89.44761905,0.047619048,0.285714286,2.02190476,1.23809524,-0.02809524,0.59609524,2.20933333,18.81095238,0.66266667,1,18.4912381,2,-1.15884811,0.3821952,-7.41666667,-0.16285714,-0.371428571,-6.966190476,2,7,9.524,33.333,0.23,0.592842638,0.619047619
MPPs_128,MPPs,13.05032966,-0.093428571,1.141142857,0.400285714,-0.258,1.028857143,12.08945858,4082.80664,6,1,31.429,37.143,17.143,51.429,2.857,-1.072,0.514,-0.000857143,0.43,-0.403085714,-0.097971429,0.3258,-0.278028571,0.5474,17,0,40,1.33,0.88,0.002946536,145.9628571,0.085714286,0.257142857,2.204,1.25714286,-0.19,0.53414286,2.4064,18.52742857,0.69754286,0.97171429,16.08960857,1.88571429,-0.36685292,0.39725908,-6.562,-0.61914286,-0.411428571,-6.780857143,4,14,11.429,42.857,0.39,0.656115514,0.78
MPPs_129,MPPs,11.82306268,0.625384615,2.358461538,0.74,-0.412307692,1.035384615,2.99739092,1863.19984,1,0,15.385,30.769,7.692,30.769,0,-0.379230769,1.56,-0.532307692,0.054615385,-0.039384615,0.766615385,-0.309230769,-0.139076923,0.191384615,13,0,130,3.42,1.07,0.001604255,58.3,0.461538462,0.153846154,1.95692308,1.61538462,-0.14692308,0.79092308,2.48453846,18.40769231,0.41992308,0.94230769,21.14834615,2.30769231,3.61185853,0.62788258,6.37923077,-0.78923077,-0.2,-5.355384615,6,3,46.154,23.077,0.3,0.463916517,3.523076923
MPPs_130,MPPs,12.57237986,0.587037037,2.331851852,0.668518519,-0.320740741,1.056296296,6.996502508,3836.55854,2,0,14.815,29.63,7.407,33.333,0,-0.457407407,1.557407407,-0.501111111,0.08962963,-0.089296296,0.748777778,-0.285444444,-0.140185185,0.227148148,14,0,60,3.43,1.06,0.001821191,53.73703704,0.444444444,0.148148148,1.96888889,1.62962963,-0.17851852,0.78659259,2.44762963,18.2762963,0.43059259,0.95296296,21.06787407,2.33333333,3.51723562,0.62316796,6.3537037,-0.71888889,-0.259259259,-5.50962963,12,7,44.444,25.926,0.16,0.463916517,3.259259259
MPPs_132,MPPs,13.01650118,0.242352941,1.827352941,0.377352941,0.223235294,1.676176471,14.99472568,4236.30374,8,0,11.765,29.412,23.529,52.941,0,-1.089117647,0.665,0.244411765,0.360882353,-0.438735294,0.315588235,0.277235294,0.095852941,0.688882353,26,57.67,110,1.68,1.06,0.003537091,19.00294118,0.176470588,0.382352941,1.94764706,1.55882353,-0.16617647,0.73029412,2.1775,18.48882353,0.57838235,1.04441176,20.04593529,2.17647059,1.62447731,0.47339594,-0.29676471,-0.85529412,-0.570588235,-5.811176471,6,15,17.647,44.118,0.24,0.811727003,1.011764706
MPPs_133,MPPs,12.53896604,-0.0625,1.42625,0.149375,0.404375,1.43875,7.998271008,2070.56174,3,1,6.25,12.5,18.75,68.75,6.25,-1.799375,0.54125,0.198125,0.4525,-0.5776875,0.2871875,0.369625,-0.0871875,0.8608125,21,0,90,1.84,0.9,0.003857448,65.725,0.0625,0.25,2.135,1.625,-0.21625,0.6675,1.9740625,18.59875,0.6978125,1.095625,18.70126875,2.25,-0.27851253,0.48255643,3.095625,-0.203125,-0.83125,-8.67625,1,9,6.25,62.5,0.22,0.645198912,0.225
MPPs_137,MPPs,12.21591764,0.307391304,1.649130435,0.806956522,-0.024347826,1.66826087,5.996415053,2965.50294,6,1,17.391,34.783,26.087,43.478,4.348,-0.855217391,0.326956522,0.023913043,0.174347826,-0.211869565,0.388956522,0.234217391,0.071521739,0.732347826,16,13.2,60,1.24,1.07,0.002018237,123.573913,0.260869565,0.434782609,1.90347826,1.52173913,0.08,0.71826087,2.19873913,19.44608696,0.567,0.98173913,20.33239565,2.17391304,0.29916723,0.48718552,-0.56782609,-0.87347826,-0.313043478,-6.647826087,6,7,26.087,34.783,0.43,0.487003926,2.352173913
MPPs_138,MPPs,12.89797747,0.320909091,1.525454545,1.015454545,-0.297272727,1.526363636,6.935986404,2652.31354,8,0,18.182,45.455,36.364,36.364,0,-1.206818182,0.449545455,0.042727273,0.285,-0.350954545,0.078818182,0.274181818,0.253409091,0.919545455,20,288.02,80,0.78,1.08,0.002577395,91.81363636,0.045454545,0.5,1.87454545,1.22727273,0.19681818,0.72340909,2.20227273,18.99954545,0.60409091,0.96772727,19.21595909,1.81818182,-0.23725097,0.45202317,-6.74363636,-1.70590909,-0.186363636,-5.854545455,1,7,4.545,31.818,0.32,0.468058528,2.4
MPPs_139,MPPs,11.0169575,0.384666667,1.884,0.535333333,0.483333333,1.96,4.995658716,1901.41174,4,0,6.667,6.667,26.667,40,0,-1.058666667,0.271333333,0.124,0.147333333,0.056666667,0.5532,0.6332,-0.043666667,0.314933333,14,178.88,170,1.64,0.88,0.002621766,9.726666667,0.266666667,0.466666667,2.04533333,1.53333333,0.42,0.76066667,2.5464,20.42933333,0.47506667,1.14066667,19.29442,2.06666667,-0.16090905,0.49934948,2.67466667,-1.93866667,-0.42,-3.590666667,4,5,26.667,33.333,0.29,0.653043744,2.6
MPPs_141,MPPs,13.27818175,0.2175,1.52625,0.811875,-0.644375,1.050625,6.99796112,2358.80734,2,0,0,6.25,12.5,62.5,0,-1.690625,1.11125,-0.1575,0.264375,-0.2814375,0.6540625,-0.362125,-0.186,1.1946875,17,0,70,2.09,1.02,0.002963396,124.1,0.1875,0.25,2.110625,1.625,-0.105625,0.7168125,1.9041875,18.33,0.6510625,1.03875,21.10401875,2.4375,-0.15688798,0.59863626,9.938125,0.076875,-0.55,-11.09875,3,7,18.75,43.75,0.33,0.466083824,1.63125
MPPs_142,MPPs,10.80486892,0.203913043,1.424782609,0.660869565,-0.394347826,1.257826087,4.025738539,2521.03924,6,0,34.783,43.478,26.087,34.783,0,-0.253478261,0.252608696,0.01,0.213043478,-0.020478261,-0.136,0.319043478,-0.31373913,0.014043478,14,13.43,160,1.06,0.89,0.001537076,-10.96086957,0.130434783,0.434782609,2.23652174,1.04347826,0.07565217,0.59121739,2.93973913,19.27695652,0.5253913,1.03521739,17.13107391,1.73913043,0.20813207,0.38931087,-6.21173913,-1.29043478,-0.073913043,-2.633913043,4,5,17.391,21.739,0.27,0.663897165,1.752173913
MPPs_143,MPPs,12.80805398,0.029375,1.27125,0.58125,0.23875,1.318125,7.99652395,2101.53554,4,0,12.5,31.25,25,68.75,0,-1.9225,0.48125,0.066875,0.5,-0.7059375,0.3045,0.2146875,-0.124375,1.3273125,21,0,50,1.69,1.03,0.003800125,186.4125,0.0625,0.25,2.070625,1.5625,-0.275625,0.700625,1.911125,17.70125,0.718625,0.973125,20.1926625,2.375,-0.98334135,0.4836439,0.2875,-0.475625,-0.675,-9.7425,1,8,6.25,50,0.49,0.394277973,0.8125
MPPs_146,MPPs,12.98471575,0.268888889,1.455,0.833888889,0.45,1.516111111,6.179199168,2209.71854,8,0,16.667,16.667,44.444,55.556,0,-1.508333333,0.613888889,0.408333333,0.347222222,-0.056611111,0.221166667,0.408611111,0.033166667,0.753277778,20,1.51,60,1.18,0.97,0.002747897,98.18888889,0,0.444444444,2.12777778,1.33333333,0.17611111,0.6995,2.37044444,18.68444444,0.581,1.12333333,19.53945,2.11111111,-1.46343746,0.44236748,-0.695,-1.11888889,-0.333333333,-6.473888889,2,8,11.111,44.444,0.46,0.575793878,0.95
MPPs_148,MPPs,11.27834917,0.421538462,1.488461538,0.877692308,1.439230769,1.64,4.360440528,2779.50044,18,0,30.769,30.769,69.231,30.769,0,-0.731538462,0.509230769,0.784615385,0.213846154,0.270307692,0.0000769,0.993846154,0.199692308,-0.034846154,2,194.01,90,0.79,0.89,0.001494889,3.084615385,0,0.692307692,2.06307692,1,0.79384615,0.70546154,2.69553846,18.94076923,0.31092308,1.27384615,18.11998462,1.76923077,-1.54098323,0.35714157,-7.28,-1.88769231,-0.007692308,-1.570769231,4,8,15.385,30.769,0.38,0.384758452,1.692307692
MPPs_149,MPPs,12.67613962,-0.161333333,0.937333333,0.562666667,-0.43,0.95,4.935993027,1836.10804,2,0,33.333,46.667,13.333,66.667,0,-0.986666667,0.095333333,-0.07,0.392,-0.455,-0.104066667,-0.006933333,-0.1986,0.979133333,20,0,60,0.9,1.04,0.002633858,30.4,0.066666667,0.266666667,2.11066667,1.26666667,-0.24333333,0.5914,2.16426667,18.56133333,0.72493333,0.93666667,19.18261333,2.13333333,-0.98301378,0.44583431,-4.07133333,0.02133333,-0.373333333,-8.608666667,1,5,6.667,33.333,0.26,0.54791429,1.06
MPPs_154,MPPs,12.82563473,0.22,1.72375,0.464375,-0.274375,1.243125,6.99679423,2246.75374,2,0,0,6.25,12.5,62.5,0,-1.438125,0.98625,-0.0375,0.266875,-0.3209375,0.5963125,-0.196875,-0.21525,0.8019375,18,0,70,2.4,0.99,0.003109853,46.6,0.1875,0.25,2.203125,1.625,-0.185625,0.7363125,2.1841875,18.1525,0.5885625,1.10625,21.08706875,2.4375,0.8072173,0.5670703,10.100625,-0.135625,-0.65,-8.49875,3,7,18.75,43.75,0.34,0.379672682,1.00625
MPPs_158,MPPs,12.82563473,-0.019333333,1.476,0.255333333,0.032666667,1.212,6.99679423,2057.47864,2,0,0,6.667,13.333,73.333,0,-1.700666667,0.604,0.175333333,0.296,-0.516333333,0.476733333,-0.0888,-0.178733333,0.9254,30,0,30,2.18,0.99,0.003395951,44.01333333,0.133333333,0.2,2.25333333,1.6,-0.39666667,0.7122,2.1298,17.454,0.6778,1.10066667,20.6163,2.4,0.05305509,0.53134258,8.44066667,0.188,-0.786666667,-9.2,2,7,13.333,46.667,0.35,0.351940259,0.366666667
MPPs_165,MPPs,13.20309125,-0.194666667,1.008666667,0.311333333,0.220666667,0.997333333,7.997374364,1898.31264,3,0,20,26.667,20,66.667,0,-1.858,0.773333333,0.112666667,0.564666667,-0.7178,0.059133333,0.230533333,-0.092866667,1.193666667,22,0,40,1.55,0.96,0.004207998,158.4666667,0,0.266666667,2.15866667,1.4,-0.136,0.59913333,1.8692,17.19066667,0.71653333,1.056,17.81366,2.2,-0.98493705,0.446477,-2.678,-0.25533333,-0.713333333,-9.725333333,0,8,0,53.333,0.51,0.535223959,0.086666667
MPPs_168,MPPs,12.8074301,0.090833333,1.336666667,0.74,-0.4675,1.349166667,3.997679332,1483.78034,4,0,16.667,25,33.333,66.667,0,-1.475833333,-0.0875,0.419166667,0.330833333,-0.18175,0.194416667,0.313916667,-0.073833333,0.845416667,15,0,70,1.02,1.03,0.00268844,78.71666667,0,0.333333333,2.11,1.33333333,-0.03583333,0.68225,2.39283333,19.535,0.757,1.01083333,20.117975,2,-1.15979134,0.42948115,0.1175,-0.98166667,-0.4,-7.4775,0,4,0,33.333,0.4,0.745601724,0.916666667
MPPs_187,MPPs,11.49961222,0.155714286,1.571428571,0.301428571,1.425714286,1.642857143,5.996214096,1524.01264,8,0,28.571,28.571,57.143,42.857,0,-1.321428571,0.392857143,0.744285714,0.448571429,-0.192428571,0.034714286,1.083,0.098714286,0.284142857,16,0,200,1.57,0.88,0.003927822,-14.97142857,0,0.571428571,2.01428571,1.14285714,0.41142857,0.69685714,2.32114286,17.77142857,0.45828571,1.26714286,17.47937143,1.85714286,-0.18138229,0.36985657,-6.66428571,-1.74428571,-0.542857143,-2.874285714,0,6,0,42.857,0.18,0.779637447,0.257142857
MPPs_199,MPPs,13.34508542,-0.391875,1.18875,-0.164375,-0.016875,1.163125,7.997957809,1928.24284,1,0,25,50,6.25,56.25,0,-1.135625,0.971875,0.490625,0.59375,-0.759875,-0.2205,0.0806875,0.8025,0.902,30,0,40,1.23,1.25,0.004143199,322.925,0,0.0625,1.595625,1.3125,-0.453125,0.5384375,1.3561875,18.03875,0.8930625,0.811875,16.36483125,1.9375,-2.09404555,0.39338408,-15.929375,1.056875,-0.725,-9.85625,0,8,0,50,0.41,0.63379784,0.09375
MPPs_215,MPPs,13.10205528,-0.432352941,0.821764706,0.142352941,0.215294118,0.630588235,8.999726309,2437.76804,1,1,11.765,17.647,5.882,88.235,5.882,-2.169411765,0.874705882,0.017058824,0.492941176,-0.905235294,0.278411765,-0.235647059,-0.079117647,1.516411765,30,0,20,2.07,1.01,0.003687857,207.8,0.058823529,0.058823529,2.16117647,1.64705882,-0.54529412,0.60958824,1.37876471,16.28,0.79641176,1.03411765,19.63682353,2.58823529,-1.09180068,0.53700502,5.13529412,1.60352941,-0.952941176,-14.50941176,1,10,5.882,64.706,0.31,0.434323805,-0.364705882
MPPs_216,MPPs,11.40290331,0.477,1.814,0.8295,0.735,1.782,4.99650913,2296.99784,11,0,20,20,55,30,0,-1.075,0.123,0.4895,0.1735,0.2835,0.3202,1.1,0.11135,0.08535,13,0,240,1.26,0.86,0.002171121,-7.4,0.1,0.6,1.959,1.2,0.876,0.76755,2.68785,20.7545,0.43135,1.1935,18.36286,1.65,-0.62669435,0.42608747,-3.392,-2.937,-0.145,-1.6255,2,5,10,25,0.15,0.705427451,2.84
